"WaterYear","Count","Mean","Median","StDev","Min","Max"
"1978",269,76.6914498141264,76,12.5289798894124,50,117
"1979",268,72.1044776119403,72,13.0014511761145,47,116
"1980",307,69.8403908794788,70,10.6137134060146,50,115
"1981",195,105.45641025641,85,50.0912764534708,56,262
