"WaterYear","Count","Mean","Median","StDev","Min","Max"
"1986",67,76.1641791044776,77,4.64039253474601,50,84
"1987",325,75.7907692307692,78,11.7452081518343,30,92
"1988",7,70.5714285714286,70,0.786795792469443,70,72
