"WaterYear","Count","Mean","Median","StDev","Min","Max"
"1985",53,150.132075471698,149,8.76627658843615,124,167
"1986",201,121.55223880597,123,19.1592929791965,61,154
"1987",151,117.437086092715,126,26.2679972993604,50,154
