"WaterYear","Count","Mean","Median","StDev","Min","Max"
"2000",364,79.5928571428571,63.85,67.4647235935588,0,775
"2001",365,146.844931506849,79.5,206.620530393301,31.8,1380
"2002",365,126.661643835616,69.4,157.075107699561,26.9,1170
"2003",364,121.840659340659,67,153.817221487096,35,1260
