"WaterYear","Count","Mean","Median","StDev","Min","Max"
"1987",203,124.389162561576,36,334.993159795377,4,3010
"1988",366,125.822404371585,31.5,359.04427725688,2,2970
"1989",220,291.168181818182,80,624.127302234039,2,3500
"2000",365,72.241095890411,32,212.90397143722,22,2530
