"WaterYear","Count","Mean","Median","StDev","Min","Max"
"1998",149,147.152348993289,86.2,183.600784085314,55,1210
"1999",365,136.279452054795,61,187.67126607339,24,1040
"2000",366,97.7349726775956,64.5,102.354196899179,33,866
"2001",365,152.967123287671,71,223.170594614899,35,1420
"2002",365,163.265205479452,68,269.669320029432,28.3,1910
"2003",364,138.662087912088,70.5,209.066055418882,29,1540
