"WaterYear","Count","Mean","Median","StDev","Min","Max"
"2000",271,108.148708487085,57.4,234.55888668392,0,2800
"2001",365,124.466575342466,57.6,227.514146355366,27.7,2210
"2002",365,108.80602739726,58,170.57320659976,27.1,1400
"2003",364,118.203296703297,64,156.330360765562,31,1230
