"OrganizationIdentifier","OrganizationFormalName","ActivityIdentifier","ActivityTypeCode","ActivityMediaName","ActivityMediaSubdivisionName","ActivityStartDate","ActivityStartTime.Time","ActivityStartTime.TimeZoneCode","ActivityEndDate","ActivityEndTime.Time","ActivityEndTime.TimeZoneCode","ActivityDepthHeightMeasure.MeasureValue","ActivityDepthHeightMeasure.MeasureUnitCode","ActivityDepthAltitudeReferencePointText","ActivityTopDepthHeightMeasure.MeasureValue","ActivityTopDepthHeightMeasure.MeasureUnitCode","ActivityBottomDepthHeightMeasure.MeasureValue","ActivityBottomDepthHeightMeasure.MeasureUnitCode","ProjectIdentifier","ActivityConductingOrganizationText","MonitoringLocationIdentifier","ActivityCommentText","SampleAquifer","HydrologicCondition","HydrologicEvent","SampleCollectionMethod.MethodIdentifier","SampleCollectionMethod.MethodIdentifierContext","SampleCollectionMethod.MethodName","SampleCollectionEquipmentName","ResultDetectionConditionText","CharacteristicName","ResultSampleFractionText","ResultMeasureValue","ResultMeasure.MeasureUnitCode","MeasureQualifierCode","ResultStatusIdentifier","StatisticalBaseCode","ResultValueTypeName","ResultWeightBasisText","ResultTimeBasisText","ResultTemperatureBasisText","ResultParticleSizeBasisText","PrecisionValue","ResultCommentText","USGSPCode","ResultDepthHeightMeasure.MeasureValue","ResultDepthHeightMeasure.MeasureUnitCode","ResultDepthAltitudeReferencePointText","SubjectTaxonomicName","SampleTissueAnatomyName","ResultAnalyticalMethod.MethodIdentifier","ResultAnalyticalMethod.MethodIdentifierContext","ResultAnalyticalMethod.MethodName","MethodDescriptionText","LaboratoryName","AnalysisStartDate","ResultLaboratoryCommentText","DetectionQuantitationLimitTypeName","DetectionQuantitationLimitMeasure.MeasureValue","DetectionQuantitationLimitMeasure.MeasureUnitCode","PreparationStartDate","ProviderName","ActivityStartDateTime","ActivityEndDateTime"
"USGS-MS","USGS Mississippi Water Science Center","nwisms.01.99300969","Sample-Routine","Water","Surface Water",1993-08-03,"10:30:00","CDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-07288800",NA,NA,"Not determined","Routine sample","20","USGS parameter code 82398","Equal discharge increment (edi)","Sampler, frame-type, plastic bottle w/Teflon collaps. bag",NA,"Fecal Streptococcus Group Bacteria",NA,100,"cfu/100ml",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"31673",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",1993-08-03 15:30:00,NA
"USGS-MS","USGS Mississippi Water Science Center","nwisms.01.99001418","Sample-Routine","Water","Surface Water",1990-09-06,"09:30:00","CDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-07288800","RR NH4-D&T;VALUES DUP'D",NA,"Stable, low stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Fecal Streptococcus Group Bacteria",NA,50,"cfu/100ml",NA,"Historical",NA,"Estimated",NA,NA,NA,NA,NA,NA,"31673",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"counts outside acceptable range",NA,NA,NA,NA,"NWIS",1990-09-06 14:30:00,NA
"USGS-MS","USGS Mississippi Water Science Center","nwisms.01.99100130","Sample-Routine","Water","Surface Water",1990-11-15,"11:30:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-07288800",NA,NA,"Stable, low stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Fecal Streptococcus Group Bacteria",NA,92,"cfu/100ml",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"31673",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",1990-11-15 17:30:00,NA
"USGS-MS","USGS Mississippi Water Science Center","nwisms.01.99000009","Sample-Routine","Water","Surface Water",1990-02-12,"14:00:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-07288800","CN RR PO4-D & P-T;VALUES VER'D",NA,"Rising stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Fecal Streptococcus Group Bacteria",NA,2300,"cfu/100ml",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"31673",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",1990-02-12 20:00:00,NA
"USGS-MS","USGS Mississippi Water Science Center","nwisms.01.99000529","Sample-Routine","Water","Surface Water",1990-05-02,"13:30:00","CDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-07288800",NA,NA,"Rising stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Fecal Streptococcus Group Bacteria",NA,1800,"cfu/100ml",NA,"Historical",NA,"Estimated",NA,NA,NA,NA,NA,NA,"31673",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"counts outside acceptable range",NA,NA,NA,NA,"NWIS",1990-05-02 18:30:00,NA
"USGS-MS","USGS Mississippi Water Science Center","nwisms.01.99500428","Sample-Routine","Water","Surface Water",1995-05-24,"12:25:00","CDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-07288955",NA,NA,"Stable, high stage","Routine sample","20","USGS parameter code 82398","Equal discharge increment (edi)","Sampler, frame-type, plastic bottle w/Teflon collaps. bag",NA,"Fecal Streptococcus Group Bacteria",NA,63,"cfu/100ml",NA,"Accepted",NA,"Estimated",NA,NA,NA,NA,NA,NA,"31673",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"counts outside acceptable range",NA,NA,NA,NA,"NWIS",1995-05-24 17:25:00,NA
"USGS-MS","USGS Mississippi Water Science Center","nwisms.01.99500133","Sample-Routine","Water","Surface Water",1995-01-31,"13:30:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-07288955",NA,NA,"Not determined","Routine sample","20","USGS parameter code 82398","Equal discharge increment (edi)","Sampler, frame-type, plastic bottle w/Teflon collaps. bag",NA,"Fecal Streptococcus Group Bacteria",NA,54,"cfu/100ml",NA,"Accepted",NA,"Estimated",NA,NA,NA,NA,NA,NA,"31673",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"counts outside acceptable range",NA,NA,NA,NA,"NWIS",1995-01-31 19:30:00,NA
"USGS-MS","USGS Mississippi Water Science Center","nwisms.01.99500267","Sample-Routine","Water","Surface Water",1995-03-22,"12:30:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-07288955","BOTTLES FOR SH0086 NOT RECEIVED",NA,"Stable, high stage","Routine sample","20","USGS parameter code 82398","Equal discharge increment (edi)","Sampler, frame-type, plastic bottle w/Teflon collaps. bag",NA,"Fecal Streptococcus Group Bacteria",NA,180,"cfu/100ml",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"31673",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",1995-03-22 18:30:00,NA
"USGS-MS","USGS Mississippi Water Science Center","nwisms.01.99500707","Sample-Routine","Water","Surface Water",1995-08-07,"14:00:00","CDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-07288955","BALANCES WITH LAB ALKALINITY",NA,"Stable, low stage","Routine sample","20","USGS parameter code 82398","Equal discharge increment (edi)","Sampler, frame-type, plastic bottle w/Teflon collaps. bag",NA,"Fecal Streptococcus Group Bacteria",NA,51,"cfu/100ml",NA,"Accepted",NA,"Estimated",NA,NA,NA,NA,NA,NA,"31673",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"counts outside acceptable range",NA,NA,NA,NA,"NWIS",1995-08-07 19:00:00,NA
"USGS-MS","USGS Mississippi Water Science Center","nwisms.01.99300126","Sample-Routine","Water","Surface Water",1992-12-21,"15:30:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-07288800","SPC RR VALUES DUP'ED",NA,"Rising stage","Routine sample","20","USGS parameter code 82398","Equal discharge increment (edi)","Sampler, frame-type, plastic bottle w/Teflon collaps. bag",NA,"Fecal Streptococcus Group Bacteria",NA,3200,"cfu/100ml",NA,"Historical",NA,"Estimated",NA,NA,NA,NA,NA,NA,"31673",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"counts outside acceptable range",NA,NA,NA,NA,"NWIS",1992-12-21 21:30:00,NA
"USGS-MS","USGS Mississippi Water Science Center","nwisms.01.99200384","Sample-Routine","Water","Surface Water",1992-03-03,"13:15:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-07288800",NA,NA,"Falling stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Fecal Streptococcus Group Bacteria",NA,300,"cfu/100ml",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"31673",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",1992-03-03 19:15:00,NA
"USGS-MS","USGS Mississippi Water Science Center","nwisms.01.99200396","Sample-Routine","Water","Surface Water",1992-05-18,"11:45:00","CDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-07288800",NA,NA,"Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Fecal Streptococcus Group Bacteria",NA,3,"cfu/100ml",NA,"Historical",NA,"Estimated",NA,NA,NA,NA,NA,NA,"31673",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"counts outside acceptable range",NA,NA,NA,NA,"NWIS",1992-05-18 16:45:00,NA
"USGS-MS","USGS Mississippi Water Science Center","nwisms.01.99201096","Sample-Routine","Water","Surface Water",1992-08-05,"11:20:00","CDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-07288800","NO2-D&T NO2+3-D&T PO4-D&T RR  VALUE",NA,"Stable, low stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Fecal Streptococcus Group Bacteria",NA,84,"cfu/100ml",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"31673",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",1992-08-05 16:20:00,NA
"USGS-MS","USGS Mississippi Water Science Center","nwisms.01.99300007","Sample-Routine","Water","Surface Water",1992-10-28,"14:00:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-07288800",NA,NA,"Stable, low stage","Routine sample","20","USGS parameter code 82398","Equal discharge increment (edi)","Sampler, frame-type, plastic bottle w/Teflon collaps. bag",NA,"Fecal Streptococcus Group Bacteria",NA,280,"cfu/100ml",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"31673",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",1992-10-28 20:00:00,NA
"USGS-MS","USGS Mississippi Water Science Center","nwisms.01.98600266","Sample-Routine","Water","Surface Water",1986-04-10,"12:00:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-07288800",NA,NA,"Stable, low stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Fecal Streptococcus Group Bacteria",NA,100,"cfu/100ml",NA,"Historical",NA,"Estimated",NA,NA,NA,NA,NA,NA,"31673",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"counts outside acceptable range",NA,NA,NA,NA,"NWIS",1986-04-10 18:00:00,NA
"USGS-MS","USGS Mississippi Water Science Center","nwisms.01.97501761","Sample-Routine","Water","Surface Water",1975-01-16,"12:30:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USGS-07288800",NA,NA,"Not determined","Routine sample","USGS","USGS","USGS","Unknown",NA,"Fecal Streptococcus Group Bacteria",NA,1400,"cfu/100ml",NA,"Historical",NA,"Estimated",NA,NA,NA,NA,NA,NA,"31679",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"counts outside acceptable range",NA,NA,NA,NA,"NWIS",1975-01-16 18:30:00,NA
"USGS-MS","USGS Mississippi Water Science Center","nwisms.01.98600786","Sample-Routine","Water","Surface Water",1986-09-17,"10:00:00","CDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-07288800",NA,NA,"Stable, low stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Fecal Streptococcus Group Bacteria",NA,140,"cfu/100ml",NA,"Historical",NA,"Estimated",NA,NA,NA,NA,NA,NA,"31673",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"counts outside acceptable range",NA,NA,NA,NA,"NWIS",1986-09-17 15:00:00,NA
"USGS-MS","USGS Mississippi Water Science Center","nwisms.01.98300524","Sample-Routine","Water","Surface Water",1983-01-11,"14:00:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USGS-Atlanta Central Laboratory, GA","USGS-07288800",NA,NA,"Not determined","Routine sample","USGS","USGS","USGS","Unknown",NA,"Fecal Streptococcus Group Bacteria",NA,1600,"cfu/100ml",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"31673",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",1983-01-11 20:00:00,NA
"USGS-MS","USGS Mississippi Water Science Center","nwisms.01.97901727","Sample-Routine","Water","Surface Water",1978-12-04,"11:00:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-07288800",NA,NA,"Not determined","Routine sample","USGS","USGS","USGS","Unknown",NA,"Fecal Streptococcus Group Bacteria",NA,370,"cfu/100ml",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"31673",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",1978-12-04 17:00:00,NA
"USGS-MS","USGS Mississippi Water Science Center","nwisms.01.98900595","Sample-Routine","Water","Surface Water",1989-06-22,"14:00:00","CDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-07288800",NA,NA,"Rising stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Fecal Streptococcus Group Bacteria",NA,2900,"cfu/100ml",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"31673",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",1989-06-22 19:00:00,NA
"USGS-MS","USGS Mississippi Water Science Center","nwisms.01.98200624","Sample-Routine","Water","Surface Water",1982-01-06,"14:30:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USGS-Atlanta Central Laboratory, GA","USGS-07288800",NA,NA,"Not determined","Routine sample","USGS","USGS","USGS","Unknown","Present Above Quantification Limit","Fecal Streptococcus Group Bacteria",NA,NA,NA,NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"31673",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Upper Reporting Limit",500,"cfu/100ml",NA,"NWIS",1982-01-06 20:30:00,NA
"USGS-MS","USGS Mississippi Water Science Center","nwisms.01.98500446","Sample-Routine","Water","Surface Water",1985-01-23,"11:00:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-07288800",NA,NA,"Falling stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Fecal Streptococcus Group Bacteria",NA,4000,"cfu/100ml",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"31673",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",1985-01-23 17:00:00,NA
"USGS-MS","USGS Mississippi Water Science Center","nwisms.01.98600264","Sample-Routine","Water","Surface Water",1985-11-05,"12:30:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-07288800",NA,NA,"Falling stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Fecal Streptococcus Group Bacteria",NA,940,"cfu/100ml",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"31673",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",1985-11-05 18:30:00,NA
"USGS-MS","USGS Mississippi Water Science Center","nwisms.01.98600267","Sample-Routine","Water","Surface Water",1986-05-14,"12:00:00","CDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-07288800",NA,NA,"Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Fecal Streptococcus Group Bacteria",NA,12000,"cfu/100ml",NA,"Historical",NA,"Estimated",NA,NA,NA,NA,NA,NA,"31673",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"counts outside acceptable range",NA,NA,NA,NA,"NWIS",1986-05-14 17:00:00,NA
"USGS-MS","USGS Mississippi Water Science Center","nwisms.01.98700376","Sample-Routine","Water","Surface Water",1987-08-13,"12:00:00","CDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-07288800",NA,NA,"Stable, low stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Fecal Streptococcus Group Bacteria",NA,440,"cfu/100ml",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"31673",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",1987-08-13 17:00:00,NA
"USGS-MS","USGS Mississippi Water Science Center","nwisms.01.98400581","Sample-Routine","Water","Surface Water",1984-09-26,"13:30:00","CDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-07288800",NA,NA,"Stable, low stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Fecal Streptococcus Group Bacteria",NA,1700,"cfu/100ml",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"31673",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",1984-09-26 18:30:00,NA
