"WaterYear","Count","Mean","Median","StDev","Min","Max"
"2016",86,24.3779069767442,27.75,7.39019065523053,8.3,31.5
"2017",328,19.1155487804878,20,7.09355798140353,4.3,31.3
"2018",358,19.145251396648,18.45,9.09801390081505,0.4,32.9
"2019",153,10.2633986928105,9.3,3.95470658359969,3.9,21.5
