"WaterYear","Count","Mean","Median","StDev","Min","Max"
"2016",51,29.6137254901961,29.9,1.84260897727577,24.3,32.4
"2017",357,-19588.2260504202,21.6,138845.619515847,-999999,31.5
"2018",322,19.9152173913043,22.1,9.26836905317569,1.1,32.6
"2019",171,12.5280701754386,11,5.41709997473029,4.8,27.7
