"WaterYear","Count","Mean","Median","StDev","Min","Max"
"1986",191,21.0314136125654,22.7,5.94803440258545,1.9,29
"1987",264,15.8825757575758,15.3,7.50394062471059,1.9,30
"1988",7,16.4285714285714,15.9,1.94397726814066,14.6,19.2
