"WaterYear","Count","Mean","Median","StDev","Min","Max"
"1985",88,27.0659090909091,27.7,2.63128334422912,20,31.2
"1986",294,17.5904761904762,17.8,7.82562809380634,1.6,32
"1987",150,23.286,27.1,8.02125557126796,5.7,32.2
