"WaterYear","Count","Mean","Median","StDev","Min","Max"
"1985",55,26.3054545454545,26.5,1.99094414433419,22.6,31.1
"1986",216,15.5726851851852,14.65,7.40399918415955,3,31.9
"1987",50,1224.6,1215,74.8116001045565,1070,1360
