"WaterYear","Count","Mean","Median","StDev","Min","Max"
"1987",203,296.44645320197,2.9,2691.13578369862,0.13,36900
"1988",366,287.487540983607,1.9,1795.96052291344,0.06,18800
"1989",220,1328.91813636364,13.5,5612.0163095047,0.1,38000
"2000",365,312.317095890411,1.7,2796.55744252031,0.62,39300
