"WaterYear","Count","Mean","Median","StDev","Min","Max"
"2000",366,61.2711475409836,0.08,482.901771177484,0,5660
"2001",365,230.647178082192,1.61,999.645551213514,0,9260
"2002",365,316.065479452055,2.86,1319.95525881243,0,12600
"2003",364,282.378598901099,3.5,997.518829232706,0,9200
