"WaterYear","Count","Mean","Median","StDev","Min","Max"
"2000",274,175.490620437956,0.51,1745.2302762633,0,24000
"2001",365,195.536876712329,0.64,1326.710820943,0.02,16600
"2002",365,227.857315068493,1.01,1285.24812408764,0.04,15300
"2003",364,240.983928571429,3.7,1130.73670543762,0.2,9620
