"WaterYear","Count","Mean","Median","StDev","Min","Max"
"1986",214,195.931214953271,0.545,1960.6697887095,0.15,28100
"1987",365,257.651150684932,0.95,1727.04616321323,0.17,20000
"1988",366,183.334016393443,0.52,1513.09057328841,0.05,26300
"1989",365,841.808575342466,2.2,3250.80674291523,0.08,25300
"1990",61,34.2027868852459,0.71,200.741299895588,0.25,1540
