"WaterYear","Count","Mean","Median","StDev","Min","Max"
"1998",150,122.972533333333,0.94,714.377396406756,0.16,6240
"1999",365,432.583917808219,3.26,2196.71715751783,0.13,26200
"2000",366,147.883087431694,0.495,1583.40373878,0,23700
"2001",365,336.160712328767,1.5,2509.72907294595,0.03,39100
"2002",365,371.380684931507,3.36,1942.17973842856,0.03,23900
"2003",364,416.776840659341,12,2040.76499778927,0.19,23200
