"OrganizationIdentifier","OrganizationFormalName","ActivityIdentifier","ActivityTypeCode","ActivityMediaName","ActivityMediaSubdivisionName","ActivityStartDate","ActivityStartTime.Time","ActivityStartTime.TimeZoneCode","ActivityEndDate","ActivityEndTime.Time","ActivityEndTime.TimeZoneCode","ActivityDepthHeightMeasure.MeasureValue","ActivityDepthHeightMeasure.MeasureUnitCode","ActivityDepthAltitudeReferencePointText","ActivityTopDepthHeightMeasure.MeasureValue","ActivityTopDepthHeightMeasure.MeasureUnitCode","ActivityBottomDepthHeightMeasure.MeasureValue","ActivityBottomDepthHeightMeasure.MeasureUnitCode","ProjectIdentifier","ActivityConductingOrganizationText","MonitoringLocationIdentifier","ActivityCommentText","SampleAquifer","HydrologicCondition","HydrologicEvent","SampleCollectionMethod.MethodIdentifier","SampleCollectionMethod.MethodIdentifierContext","SampleCollectionMethod.MethodName","SampleCollectionEquipmentName","ResultDetectionConditionText","CharacteristicName","ResultSampleFractionText","ResultMeasureValue","ResultMeasure.MeasureUnitCode","MeasureQualifierCode","ResultStatusIdentifier","StatisticalBaseCode","ResultValueTypeName","ResultWeightBasisText","ResultTimeBasisText","ResultTemperatureBasisText","ResultParticleSizeBasisText","PrecisionValue","ResultCommentText","USGSPCode","ResultDepthHeightMeasure.MeasureValue","ResultDepthHeightMeasure.MeasureUnitCode","ResultDepthAltitudeReferencePointText","SubjectTaxonomicName","SampleTissueAnatomyName","ResultAnalyticalMethod.MethodIdentifier","ResultAnalyticalMethod.MethodIdentifierContext","ResultAnalyticalMethod.MethodName","MethodDescriptionText","LaboratoryName","AnalysisStartDate","ResultLaboratoryCommentText","DetectionQuantitationLimitTypeName","DetectionQuantitationLimitMeasure.MeasureValue","DetectionQuantitationLimitMeasure.MeasureUnitCode","PreparationStartDate","ProviderName","ActivityStartDateTime","ActivityEndDateTime"
"USGS-MS","USGS Mississippi Water Science Center","nwisms.01.97401510","Sample-Routine","Water","Surface Water",1974-02-28,"18:00:00","CDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USGS-07287500",NA,NA,"Not determined","Routine sample","USGS","USGS","USGS","Unknown",NA,"Total Coliform","Total",6500,"cfu/100ml",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"31501",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",1974-02-28 23:00:00,NA
"USGS-MS","USGS Mississippi Water Science Center","nwisms.01.97501734","Sample-Routine","Water","Surface Water",1975-04-29,"13:30:00","CDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USGS-07287500",NA,NA,"Not determined","Routine sample","USGS","USGS","USGS","Unknown",NA,"Total Coliform","Total",1570,"cfu/100ml",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"31501",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",1975-04-29 18:30:00,NA
"USGS-MS","USGS Mississippi Water Science Center","nwisms.01.97401360","Sample-Routine","Water","Surface Water",1974-05-15,"07:20:00","CDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USGS-07286985",NA,NA,"Not determined","Routine sample","USGS","USGS","USGS","Unknown",NA,"Total Coliform","Total",26000,"cfu/100ml",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"31501",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",1974-05-15 12:20:00,NA
"USGS-MS","USGS Mississippi Water Science Center","nwisms.01.97401362","Sample-Routine","Water","Surface Water",1974-05-15,"12:20:00","CDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USGS-07286985",NA,NA,"Not determined","Routine sample","USGS","USGS","USGS","Unknown",NA,"Total Coliform","Total",1e+05,"cfu/100ml",NA,"Historical",NA,"Estimated",NA,NA,NA,NA,NA,NA,"31501",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"counts outside acceptable range",NA,NA,NA,NA,"NWIS",1974-05-15 17:20:00,NA
"USGS-MS","USGS Mississippi Water Science Center","nwisms.01.97401416","Sample-Routine","Water","Surface Water",1974-05-15,"12:45:00","CDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USGS-07287005",NA,NA,"Not determined","Routine sample","USGS","USGS","USGS","Unknown",NA,"Total Coliform","Total",6100,"cfu/100ml",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"31501",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",1974-05-15 17:45:00,NA
"USGS-MS","USGS Mississippi Water Science Center","nwisms.01.97401433","Sample-Routine","Water","Surface Water",1974-05-15,"13:25:00","CDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USGS-07287010",NA,NA,"Not determined","Routine sample","USGS","USGS","USGS","Unknown",NA,"Total Coliform","Total",1900,"cfu/100ml",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"31501",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",1974-05-15 18:25:00,NA
"USGS-MS","USGS Mississippi Water Science Center","nwisms.01.97401435","Sample-Routine","Water","Surface Water",1974-05-15,"18:50:00","CDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USGS-07287010",NA,NA,"Not determined","Routine sample","USGS","USGS","USGS","Unknown",NA,"Total Coliform","Total",200,"cfu/100ml",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"31501",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",1974-05-15 23:50:00,NA
"USGS-MS","USGS Mississippi Water Science Center","nwisms.01.97401343","Sample-Routine","Water","Surface Water",1974-05-15,"07:30:00","CDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USGS-07286975",NA,NA,"Not determined","Routine sample","USGS","USGS","USGS","Unknown",NA,"Total Coliform","Total",3300,"cfu/100ml",NA,"Historical",NA,"Estimated",NA,NA,NA,NA,NA,NA,"31501",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"counts outside acceptable range",NA,NA,NA,NA,"NWIS",1974-05-15 12:30:00,NA
"USGS-MS","USGS Mississippi Water Science Center","nwisms.01.97401347","Sample-Routine","Water","Surface Water",1974-05-15,"17:45:00","CDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USGS-07286975",NA,NA,"Not determined","Routine sample","USGS","USGS","USGS","Unknown",NA,"Total Coliform","Total",10000,"cfu/100ml",NA,"Historical",NA,"Estimated",NA,NA,NA,NA,NA,NA,"31501",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"counts outside acceptable range",NA,NA,NA,NA,"NWIS",1974-05-15 22:45:00,NA
"USGS-MS","USGS Mississippi Water Science Center","nwisms.01.97401364","Sample-Routine","Water","Surface Water",1974-05-15,"17:30:00","CDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USGS-07286985",NA,NA,"Not determined","Routine sample","USGS","USGS","USGS","Unknown",NA,"Total Coliform","Total",78000,"cfu/100ml",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"31501",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",1974-05-15 22:30:00,NA
"USGS-MS","USGS Mississippi Water Science Center","nwisms.01.97401380","Sample-Routine","Water","Surface Water",1974-05-15,"07:00:00","CDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USGS-07287002",NA,NA,"Not determined","Routine sample","USGS","USGS","USGS","Unknown",NA,"Total Coliform","Total",16000,"cfu/100ml",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"31501",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",1974-05-15 12:00:00,NA
"USGS-MS","USGS Mississippi Water Science Center","nwisms.01.97401382","Sample-Routine","Water","Surface Water",1974-05-15,"14:00:00","CDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USGS-07287002",NA,NA,"Not determined","Routine sample","USGS","USGS","USGS","Unknown",NA,"Total Coliform","Total",29000,"cfu/100ml",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"31501",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",1974-05-15 19:00:00,NA
"USGS-MS","USGS Mississippi Water Science Center","nwisms.01.97401397","Sample-Routine","Water","Surface Water",1974-05-15,"06:45:00","CDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USGS-07287003",NA,NA,"Not determined","Routine sample","USGS","USGS","USGS","Unknown",NA,"Total Coliform","Total",3300,"cfu/100ml",NA,"Historical",NA,"Estimated",NA,NA,NA,NA,NA,NA,"31501",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"counts outside acceptable range",NA,NA,NA,NA,"NWIS",1974-05-15 11:45:00,NA
"USGS-MS","USGS Mississippi Water Science Center","nwisms.01.97401399","Sample-Routine","Water","Surface Water",1974-05-15,"14:05:00","CDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USGS-07287003",NA,NA,"Not determined","Routine sample","USGS","USGS","USGS","Unknown",NA,"Total Coliform","Total",3,"cfu/100ml",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"31501",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",1974-05-15 19:05:00,NA
"USGS-MS","USGS Mississippi Water Science Center","nwisms.01.97401449","Sample-Routine","Water","Surface Water",1974-05-15,"13:40:00","CDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USGS-07287020",NA,NA,"Not determined","Routine sample","USGS","USGS","USGS","Unknown",NA,"Total Coliform","Total",2500,"cfu/100ml",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"31501",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",1974-05-15 18:40:00,NA
"USGS-MS","USGS Mississippi Water Science Center","nwisms.01.97401470","Sample-Routine","Water","Surface Water",1974-05-16,"01:35:00","CDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USGS-07287030",NA,NA,"Not determined","Routine sample","USGS","USGS","USGS","Unknown",NA,"Total Coliform","Total",430,"cfu/100ml",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"31501",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",1974-05-16 06:35:00,NA
"USGS-MS","USGS Mississippi Water Science Center","nwisms.01.97401498","Sample-Routine","Water","Surface Water",1974-05-15,"07:35:00","CDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USGS-07287115",NA,NA,"Not determined","Routine sample","USGS","USGS","USGS","Unknown",NA,"Total Coliform","Total",2600,"cfu/100ml",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"31501",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",1974-05-15 12:35:00,NA
"USGS-MS","USGS Mississippi Water Science Center","nwisms.01.97401500","Sample-Routine","Water","Surface Water",1974-05-15,"14:05:00","CDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USGS-07287115",NA,NA,"Not determined","Routine sample","USGS","USGS","USGS","Unknown",NA,"Total Coliform","Total",2400,"cfu/100ml",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"31501",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",1974-05-15 19:05:00,NA
"USGS-MS","USGS Mississippi Water Science Center","nwisms.01.97401345","Sample-Routine","Water","Surface Water",1974-05-15,"12:35:00","CDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USGS-07286975",NA,NA,"Not determined","Routine sample","USGS","USGS","USGS","Unknown",NA,"Total Coliform","Total",3300,"cfu/100ml",NA,"Historical",NA,"Estimated",NA,NA,NA,NA,NA,NA,"31501",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"counts outside acceptable range",NA,NA,NA,NA,"NWIS",1974-05-15 17:35:00,NA
"USGS-MS","USGS Mississippi Water Science Center","nwisms.01.97401414","Sample-Routine","Water","Surface Water",1974-05-15,"06:40:00","CDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USGS-07287005",NA,NA,"Not determined","Routine sample","USGS","USGS","USGS","Unknown",NA,"Total Coliform","Total",22000,"cfu/100ml",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"31501",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",1974-05-15 11:40:00,NA
"USGS-MS","USGS Mississippi Water Science Center","nwisms.01.97401447","Sample-Routine","Water","Surface Water",1974-05-15,"07:20:00","CDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USGS-07287020",NA,NA,"Not determined","Routine sample","USGS","USGS","USGS","Unknown",NA,"Total Coliform","Total",3500,"cfu/100ml",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"31501",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",1974-05-15 12:20:00,NA
"USGS-MS","USGS Mississippi Water Science Center","nwisms.01.01401255","Sample-Routine","Water","Groundwater",2014-08-12,"11:30:00","CDT",NA,NA,NA,NA,NA,"Below land-surface datum",710,"feet",780,"feet","National Water Quality Assessment Program (NAWQA)","U.S. Geological Survey-Water Resources Discipline","USGS-333136090124801","L-2250028 Samples were received chilled at the WHOI lab.",NA,"Not applicable","Not applicable","4045","USGS parameter code 82398","Submersible multiple impeller (turbine) pump","Line-shaft turbine pump","Not Detected","Total Coliform","Total",NA,NA,NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"50569",NA,NA,NA,NA,NA,"BAC47","USGS","Tot coliform, Colilert (24-28hr)","Standard Methods","USGS-Ohio Water Microbiology Laboratory, Columbus,OH (OWML)",NA,NA,"Historical Lower Reporting Limit",1,"MPN/100 ml",NA,"NWIS",2014-08-12 16:30:00,NA
"USGS-MS","USGS Mississippi Water Science Center","nwisms.01.01400573","Sample-Routine","Water","Groundwater",2014-06-30,"10:30:00","CDT",NA,NA,NA,NA,NA,"Below land-surface datum",910,"feet",990,"feet","National Water Quality Assessment Program (NAWQA)","U.S. Geological Survey-Water Resources Discipline","USGS-324959090255901","L-1820052 FUS btl type, not GCC, paa Samples were received chilled at the WHOI lab.",NA,"Not applicable","Not applicable","4045","USGS parameter code 82398","Submersible multiple impeller (turbine) pump","Line-shaft turbine pump","Not Detected","Total Coliform","Total",NA,NA,NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"50569",NA,NA,NA,NA,NA,"BAC47","USGS","Tot coliform, Colilert (24-28hr)","Standard Methods","USGS-Ohio Water Microbiology Laboratory, Columbus,OH (OWML)",NA,NA,"Historical Lower Reporting Limit",1,"MPN/100 ml",NA,"NWIS",2014-06-30 15:30:00,NA
"USGS-MS","USGS Mississippi Water Science Center","nwisms.01.00700475","Sample-Routine","Water","Groundwater",2007-05-07,"16:00:00","CDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"National Water Quality Assessment Program (NAWQA)","U.S. Geological Survey-Water Resources Discipline","USGS-332725090024001","A-1288503 Samples were preserved in field with nitric acid to pH<2",NA,"Not applicable","Not applicable","USGS","USGS","USGS","Unknown",NA,"Total Coliform","Total",6,"cfu/100ml",NA,"Accepted",NA,"Estimated",NA,NA,NA,NA,NA,NA,"90900",NA,NA,NA,NA,NA,"BAC52","USGS","Total coliform, MI MF method","EPA 821-R-02-024",NA,NA,NA,NA,NA,NA,NA,"NWIS",2007-05-07 21:00:00,NA
