"OrganizationIdentifier","OrganizationFormalName","ActivityIdentifier","ActivityTypeCode","ActivityMediaName","ActivityMediaSubdivisionName","ActivityStartDate","ActivityStartTime.Time","ActivityStartTime.TimeZoneCode","ActivityEndDate","ActivityEndTime.Time","ActivityEndTime.TimeZoneCode","ActivityDepthHeightMeasure.MeasureValue","ActivityDepthHeightMeasure.MeasureUnitCode","ActivityDepthAltitudeReferencePointText","ActivityTopDepthHeightMeasure.MeasureValue","ActivityTopDepthHeightMeasure.MeasureUnitCode","ActivityBottomDepthHeightMeasure.MeasureValue","ActivityBottomDepthHeightMeasure.MeasureUnitCode","ProjectIdentifier","ActivityConductingOrganizationText","MonitoringLocationIdentifier","ActivityCommentText","SampleAquifer","HydrologicCondition","HydrologicEvent","SampleCollectionMethod.MethodIdentifier","SampleCollectionMethod.MethodIdentifierContext","SampleCollectionMethod.MethodName","SampleCollectionEquipmentName","ResultDetectionConditionText","CharacteristicName","ResultSampleFractionText","ResultMeasureValue","ResultMeasure.MeasureUnitCode","MeasureQualifierCode","ResultStatusIdentifier","StatisticalBaseCode","ResultValueTypeName","ResultWeightBasisText","ResultTimeBasisText","ResultTemperatureBasisText","ResultParticleSizeBasisText","PrecisionValue","ResultCommentText","USGSPCode","ResultDepthHeightMeasure.MeasureValue","ResultDepthHeightMeasure.MeasureUnitCode","ResultDepthAltitudeReferencePointText","SubjectTaxonomicName","SampleTissueAnatomyName","ResultAnalyticalMethod.MethodIdentifier","ResultAnalyticalMethod.MethodIdentifierContext","ResultAnalyticalMethod.MethodName","MethodDescriptionText","LaboratoryName","AnalysisStartDate","ResultLaboratoryCommentText","DetectionQuantitationLimitTypeName","DetectionQuantitationLimitMeasure.MeasureValue","DetectionQuantitationLimitMeasure.MeasureUnitCode","PreparationStartDate","ProviderName","ActivityStartDateTime","ActivityEndDateTime"
"USGS-MS","USGS Mississippi Water Science Center","nwisms.01.97501721","Sample-Routine","Water","Surface Water",1974-11-02,"12:00:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USGS-07287500",NA,NA,"Not determined","Routine sample","USGS","USGS","USGS","Unknown",NA,"Fecal Coliform",NA,9600,"cfu/100ml",NA,"Historical",NA,"Estimated",NA,NA,NA,NA,NA,NA,"31616",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"counts outside acceptable range",NA,NA,NA,NA,"NWIS",1974-11-02 18:00:00,NA
"USGS-MS","USGS Mississippi Water Science Center","nwisms.01.97501725","Sample-Routine","Water","Surface Water",1974-12-24,"12:00:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USGS-07287500",NA,NA,"Not determined","Routine sample","USGS","USGS","USGS","Unknown",NA,"Fecal Coliform",NA,5200,"cfu/100ml",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"31616",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",1974-12-24 18:00:00,NA
"USGS-MS","USGS Mississippi Water Science Center","nwisms.01.97501727","Sample-Routine","Water","Surface Water",1975-01-16,"10:30:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USGS-07287500",NA,NA,"Not determined","Routine sample","USGS","USGS","USGS","Unknown",NA,"Fecal Coliform",NA,900,"cfu/100ml",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"31616",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",1975-01-16 16:30:00,NA
"USGS-MS","USGS Mississippi Water Science Center","nwisms.01.97501732","Sample-Routine","Water","Surface Water",1975-04-01,"11:30:00","CDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USGS-07287500",NA,NA,"Not determined","Routine sample","USGS","USGS","USGS","Unknown",NA,"Fecal Coliform",NA,520,"cfu/100ml",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"31616",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",1975-04-01 16:30:00,NA
"USGS-MS","USGS Mississippi Water Science Center","nwisms.01.97501737","Sample-Routine","Water","Surface Water",1975-06-09,"15:00:00","CDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USGS-07287500",NA,NA,"Not determined","Routine sample","USGS","USGS","USGS","Unknown",NA,"Fecal Coliform",NA,1360,"cfu/100ml",NA,"Historical",NA,"Estimated",NA,NA,NA,NA,NA,NA,"31616",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"counts outside acceptable range",NA,NA,NA,NA,"NWIS",1975-06-09 20:00:00,NA
"USGS-MS","USGS Mississippi Water Science Center","nwisms.01.97600800","Sample-Routine","Water","Surface Water",1976-01-06,"14:00:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USGS-07287500",NA,NA,"Not determined","Routine sample","USGS","USGS","USGS","Unknown",NA,"Fecal Coliform",NA,260,"cfu/100ml",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"31616",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",1976-01-06 20:00:00,NA
"USGS-MS","USGS Mississippi Water Science Center","nwisms.01.98200619","Sample-Routine","Water","Surface Water",1982-09-29,"11:00:00","CDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USGS-Atlanta Central Laboratory, GA","USGS-07287120",NA,NA,"Not determined","Routine sample","USGS","USGS","USGS","Unknown",NA,"Fecal Coliform",NA,200,"cfu/100ml",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"31625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",1982-09-29 16:00:00,NA
"USGS-MS","USGS Mississippi Water Science Center","nwisms.01.98300514","Sample-Routine","Water","Surface Water",1983-02-15,"11:00:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-07287120",NA,NA,"Not determined","Routine sample","USGS","USGS","USGS","Unknown",NA,"Fecal Coliform",NA,120,"cfu/100ml",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"31625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",1983-02-15 17:00:00,NA
"USGS-MS","USGS Mississippi Water Science Center","nwisms.01.98400536","Sample-Routine","Water","Surface Water",1984-02-23,"11:00:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-07286985",NA,NA,"Stable, high stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Fecal Coliform",NA,76,"cfu/100ml",NA,"Historical",NA,"Estimated",NA,NA,NA,NA,NA,NA,"31625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"counts outside acceptable range",NA,NA,NA,NA,"NWIS",1984-02-23 17:00:00,NA
"USGS-MS","USGS Mississippi Water Science Center","nwisms.01.98400537","Sample-Routine","Water","Surface Water",1984-05-17,"11:30:00","CDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-07286985",NA,NA,"Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Fecal Coliform",NA,180,"cfu/100ml",NA,"Historical",NA,"Estimated",NA,NA,NA,NA,NA,NA,"31625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"counts outside acceptable range",NA,NA,NA,NA,"NWIS",1984-05-17 16:30:00,NA
"USGS-MS","USGS Mississippi Water Science Center","nwisms.01.98400546","Sample-Routine","Water","Surface Water",1984-06-27,"10:30:00","CDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-07287002",NA,NA,"Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Fecal Coliform",NA,2800,"cfu/100ml",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"31625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",1984-06-27 15:30:00,NA
"USGS-MS","USGS Mississippi Water Science Center","nwisms.01.98400548","Sample-Routine","Water","Surface Water",1984-07-25,"09:30:00","CDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-07287002",NA,NA,"Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Fecal Coliform",NA,1000,"cfu/100ml",NA,"Historical",NA,"Estimated",NA,NA,NA,NA,NA,NA,"31625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"counts outside acceptable range",NA,NA,NA,NA,"NWIS",1984-07-25 14:30:00,NA
"USGS-MS","USGS Mississippi Water Science Center","nwisms.01.98400552","Sample-Routine","Water","Surface Water",1984-09-20,"10:10:00","CDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-07287002",NA,NA,"Stable, low stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Fecal Coliform",NA,800,"cfu/100ml",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"31625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",1984-09-20 15:10:00,NA
"USGS-MS","USGS Mississippi Water Science Center","nwisms.01.98400553","Sample-Routine","Water","Surface Water",1984-02-23,"12:00:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-07287005",NA,NA,"Stable, high stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Fecal Coliform",NA,71,"cfu/100ml",NA,"Historical",NA,"Estimated",NA,NA,NA,NA,NA,NA,"31625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"counts outside acceptable range",NA,NA,NA,NA,"NWIS",1984-02-23 18:00:00,NA
"USGS-MS","USGS Mississippi Water Science Center","nwisms.01.98400555","Sample-Routine","Water","Surface Water",1984-06-27,"11:15:00","CDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-07287005",NA,NA,"Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Fecal Coliform",NA,540,"cfu/100ml",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"31625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",1984-06-27 16:15:00,NA
"USGS-MS","USGS Mississippi Water Science Center","nwisms.01.98400559","Sample-Routine","Water","Surface Water",1984-08-30,"10:00:00","CDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-07287005",NA,NA,"Stable, low stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Fecal Coliform",NA,320,"cfu/100ml",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"31625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",1984-08-30 15:00:00,NA
"USGS-MS","USGS Mississippi Water Science Center","nwisms.01.98800166","Sample-Routine","Water","Surface Water",1988-03-24,"06:45:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-07287330",NA,NA,"Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Fecal Coliform",NA,190,"cfu/100ml",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"31625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",1988-03-24 12:45:00,NA
"USGS-MS","USGS Mississippi Water Science Center","nwisms.01.98800167","Sample-Routine","Water","Surface Water",1988-03-24,"12:35:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-07287330",NA,NA,"Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Fecal Coliform",NA,140,"cfu/100ml",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"31625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",1988-03-24 18:35:00,NA
"USGS-MS","USGS Mississippi Water Science Center","nwisms.01.98800175","Sample-Routine","Water","Surface Water",1988-03-24,"06:00:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-07287355",NA,NA,"Stable, low stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Fecal Coliform",NA,110,"cfu/100ml",NA,"Historical",NA,"Estimated",NA,NA,NA,NA,NA,NA,"31625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"counts outside acceptable range",NA,NA,NA,NA,"NWIS",1988-03-24 12:00:00,NA
"USGS-MS","USGS Mississippi Water Science Center","nwisms.01.98800179","Sample-Routine","Water","Surface Water",1988-03-25,"06:30:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-07287355",NA,NA,"Rising stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Fecal Coliform",NA,220,"cfu/100ml",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"31625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",1988-03-25 12:30:00,NA
"USGS-MS","USGS Mississippi Water Science Center","nwisms.01.99301078","Sample-Routine","Water","Surface Water",1993-08-16,"18:00:00","CDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-07287404",NA,NA,"Stable, low stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Fecal Coliform",NA,52,"cfu/100ml",NA,"Historical",NA,"Estimated",NA,NA,NA,NA,NA,NA,"31625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"counts outside acceptable range",NA,NA,NA,NA,"NWIS",1993-08-16 23:00:00,NA
"USGS-MS","USGS Mississippi Water Science Center","nwisms.01.99301079","Sample-Routine","Water","Surface Water",1993-08-17,"00:00:00","CDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-07287404",NA,NA,"Stable, low stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Fecal Coliform",NA,680,"cfu/100ml",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"31625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",1993-08-17 05:00:00,NA
"USGS-MS","USGS Mississippi Water Science Center","nwisms.01.99301080","Sample-Routine","Water","Surface Water",1993-08-17,"06:00:00","CDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-07287404",NA,NA,"Stable, low stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Fecal Coliform",NA,140,"cfu/100ml",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"31625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",1993-08-17 11:00:00,NA
"USGS-MS","USGS Mississippi Water Science Center","nwisms.01.99301085","Sample-Routine","Water","Surface Water",1993-08-18,"12:00:00","CDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-07287404",NA,NA,"Stable, low stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Fecal Coliform",NA,52,"cfu/100ml",NA,"Historical",NA,"Estimated",NA,NA,NA,NA,NA,NA,"31625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"counts outside acceptable range",NA,NA,NA,NA,"NWIS",1993-08-18 17:00:00,NA
"USGS-MS","USGS Mississippi Water Science Center","nwisms.01.99301086","Sample-Routine","Water","Surface Water",1993-08-16,"12:30:00","CDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-07287405",NA,NA,"Stable, low stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Fecal Coliform",NA,260,"cfu/100ml",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"31625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",1993-08-16 17:30:00,NA
"USGS-MS","USGS Mississippi Water Science Center","nwisms.01.99300988","Sample-Routine","Water","Surface Water",1993-08-16,"19:00:00","CDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-07287141","NUTRIENT VALUES WITHIN LIMITS",NA,"Stable, low stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Fecal Coliform",NA,220,"cfu/100ml",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"31625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",1993-08-17 00:00:00,NA
"USGS-MS","USGS Mississippi Water Science Center","nwisms.01.99300995","Sample-Routine","Water","Surface Water",1993-08-18,"13:00:00","CDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-07287141","NUTRIENT VALUES WITHIN LIMITS",NA,"Stable, low stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Fecal Coliform",NA,270,"cfu/100ml",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"31625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",1993-08-18 18:00:00,NA
"USGS-MS","USGS Mississippi Water Science Center","nwisms.01.99300996","Sample-Routine","Water","Surface Water",1993-08-16,"12:30:00","CDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-07287142",NA,NA,"Stable, low stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Fecal Coliform",NA,120,"cfu/100ml",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"31625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",1993-08-16 17:30:00,NA
"USGS-MS","USGS Mississippi Water Science Center","nwisms.01.99300997","Sample-Routine","Water","Surface Water",1993-08-16,"18:30:00","CDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-07287142",NA,NA,"Stable, low stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Fecal Coliform",NA,80,"cfu/100ml",NA,"Historical",NA,"Estimated",NA,NA,NA,NA,NA,NA,"31625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"counts outside acceptable range",NA,NA,NA,NA,"NWIS",1993-08-16 23:30:00,NA
"USGS-MS","USGS Mississippi Water Science Center","nwisms.01.99300999","Sample-Routine","Water","Surface Water",1993-08-17,"06:30:00","CDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-07287142",NA,NA,"Stable, low stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Fecal Coliform",NA,64,"cfu/100ml",NA,"Historical",NA,"Estimated",NA,NA,NA,NA,NA,NA,"31625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"counts outside acceptable range",NA,NA,NA,NA,"NWIS",1993-08-17 11:30:00,NA
"USGS-MS","USGS Mississippi Water Science Center","nwisms.01.99301007","Sample-Routine","Water","Surface Water",1993-08-17,"00:00:00","CDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-07287144",NA,NA,"Stable, low stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Fecal Coliform",NA,140,"cfu/100ml",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"31625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",1993-08-17 05:00:00,NA
"USGS-MS","USGS Mississippi Water Science Center","nwisms.01.99301008","Sample-Routine","Water","Surface Water",1993-08-17,"06:00:00","CDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-07287144",NA,NA,"Stable, low stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Fecal Coliform",NA,220,"cfu/100ml",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"31625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",1993-08-17 11:00:00,NA
"USGS-MS","USGS Mississippi Water Science Center","nwisms.01.99301013","Sample-Routine","Water","Surface Water",1993-08-18,"12:00:00","CDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-07287144",NA,NA,"Stable, low stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Fecal Coliform",NA,260,"cfu/100ml",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"31625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",1993-08-18 17:00:00,NA
"USGS-MS","USGS Mississippi Water Science Center","nwisms.01.99301015","Sample-Routine","Water","Surface Water",1993-08-16,"18:00:00","CDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-07287147",NA,NA,"Stable, low stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Fecal Coliform",NA,110,"cfu/100ml",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"31625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",1993-08-16 23:00:00,NA
"USGS-MS","USGS Mississippi Water Science Center","nwisms.01.99301020","Sample-Routine","Water","Surface Water",1993-08-18,"00:00:00","CDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-07287147",NA,NA,"Stable, low stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Fecal Coliform",NA,180,"cfu/100ml",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"31625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",1993-08-18 05:00:00,NA
"USGS-MS","USGS Mississippi Water Science Center","nwisms.01.99301021","Sample-Routine","Water","Surface Water",1993-08-18,"06:00:00","CDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-07287147","NUTRIENT VALUES WITHIN LIMITS",NA,"Stable, low stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Fecal Coliform",NA,140,"cfu/100ml",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"31625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",1993-08-18 11:00:00,NA
"USGS-MS","USGS Mississippi Water Science Center","nwisms.01.99301030","Sample-Routine","Water","Surface Water",1993-08-18,"06:30:00","CDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-07287150","NUTRIENT VALUES WITHIN LIMITS",NA,"Rising stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Fecal Coliform",NA,100,"cfu/100ml",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"31625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",1993-08-18 11:30:00,NA
"USGS-MS","USGS Mississippi Water Science Center","nwisms.01.99301040","Sample-Routine","Water","Surface Water",1993-08-18,"13:00:00","CDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-07287160",NA,NA,"Stable, low stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Fecal Coliform",NA,240,"cfu/100ml",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"31625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",1993-08-18 18:00:00,NA
"USGS-MS","USGS Mississippi Water Science Center","nwisms.01.99301043","Sample-Routine","Water","Surface Water",1993-08-17,"00:30:00","CDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-07287330",NA,NA,"Stable, low stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Fecal Coliform",NA,170,"cfu/100ml",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"31625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",1993-08-17 05:30:00,NA
"USGS-MS","USGS Mississippi Water Science Center","nwisms.01.99301045","Sample-Routine","Water","Surface Water",1993-08-17,"12:30:00","CDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-07287330",NA,NA,"Stable, low stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Fecal Coliform",NA,65,"cfu/100ml",NA,"Historical",NA,"Estimated",NA,NA,NA,NA,NA,NA,"31625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"counts outside acceptable range",NA,NA,NA,NA,"NWIS",1993-08-17 17:30:00,NA
"USGS-MS","USGS Mississippi Water Science Center","nwisms.01.99301058","Sample-Routine","Water","Surface Water",1993-08-18,"13:00:00","CDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-07287355","NO SAMPLE RECEIVED",NA,"Stable, low stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Fecal Coliform",NA,130,"cfu/100ml",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"31625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",1993-08-18 18:00:00,NA
"USGS-MS","USGS Mississippi Water Science Center","nwisms.01.99301062","Sample-Routine","Water","Surface Water",1993-08-17,"06:00:00","CDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-07287375",NA,NA,"Stable, low stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Fecal Coliform",NA,88,"cfu/100ml",NA,"Historical",NA,"Estimated",NA,NA,NA,NA,NA,NA,"31625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"counts outside acceptable range",NA,NA,NA,NA,"NWIS",1993-08-17 11:00:00,NA
